"103","紫图园生态庄园","园林景观","7","7","河北省廊坊市大厂回族自治县陈府乡东杨辛庄村西侧","承德","http://ticket.lvmama.com/scenic-100408","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/181814/fbfe2a2f511622f649544bc1bb2e8cd5_180_120.jpg"
"104","保定市农业生态园","动植物园","59","189","河北省保定市江城乡大汲店农业生态园东南角","承德","http://ticket.lvmama.com/scenic-100408","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/181814/fbfe2a2f511622f649544bc1bb2e8cd5_180_120.jpg"
"105","威尼斯水世界","","52","227","石家庄市裕华区体育南大街263号","石家庄","http://ticket.lvmama.com/scenic-175927","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/879451/4646c509231fd10ea758922d0b2b9d86_180_120.jpg"
"106","6号水世界","","36","36","河北省石家庄市无极县6号水世界","石家庄","http://ticket.lvmama.com/scenic-175927","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/879451/4646c509231fd10ea758922d0b2b9d86_180_120.jpg"
"107","沽源天鹅湖景区","","50","170","河北省张家口市沽源县天鹅湖景区","石家庄","http://ticket.lvmama.com/scenic-175927","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/879451/4646c509231fd10ea758922d0b2b9d86_180_120.jpg"
"108","华峪山庄","","13.7","13.8","河北省保定市唐县大洋乡大长峪村","石家庄","http://ticket.lvmama.com/scenic-175927","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/879451/4646c509231fd10ea758922d0b2b9d86_180_120.jpg"
"109","白洋淀鸳鸯岛","","7","7","河北省保定市安新县白洋淀景区内","石家庄","http://ticket.lvmama.com/scenic-175927","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/879451/4646c509231fd10ea758922d0b2b9d86_180_120.jpg"
"110","冰塘峪长城风情大峡谷","","35","35","河北省秦皇岛市抚宁县大新寨镇梁家湾村（高速口抚宁北...","石家庄","http://ticket.lvmama.com/scenic-175927","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/879451/4646c509231fd10ea758922d0b2b9d86_180_120.jpg"
"111","双石井自然风景区","","8","8","河北省承德市兴隆县南天门乡石庙子村","石家庄","http://ticket.lvmama.com/scenic-175927","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/879451/4646c509231fd10ea758922d0b2b9d86_180_120.jpg"
"112","白草洼国家森林公园","","9","9","河北省承德市滦平县付营子乡靳家沟门村","石家庄","http://ticket.lvmama.com/scenic-175927","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/879451/4646c509231fd10ea758922d0b2b9d86_180_120.jpg"
"113","六里坪国家森林公园","","7","7","河北省承德市兴隆县（兴隆镇）县城西南15公里","承德","http://ticket.lvmama.com/scenic-174044","http://pic.lvmama.com/uploads/pc/place2/2016-05-24/4527507d-c2c3-4e93-b4ab-f9186eb0b88c_180_120.jpg"
"114","李唐帝江汗蒸水疗中心","","12","12","河北省唐山市路南区南湖体育休闲示范区内","承德","http://ticket.lvmama.com/scenic-174044","http://pic.lvmama.com/uploads/pc/place2/2016-05-24/4527507d-c2c3-4e93-b4ab-f9186eb0b88c_180_120.jpg"
"115","白洋淀卓润建国温泉","","13.8","98","河北省保定市雄县白洋淀温泉城旅游路温泉城东500米","承德","http://ticket.lvmama.com/scenic-174044","http://pic.lvmama.com/uploads/pc/place2/2016-05-24/4527507d-c2c3-4e93-b4ab-f9186eb0b88c_180_120.jpg"
"116","锦绣水世界","","150","158","河北省石家庄市正定县中华北大街滹沱河景区云龙大桥河...","承德","http://ticket.lvmama.com/scenic-174044","http://pic.lvmama.com/uploads/pc/place2/2016-05-24/4527507d-c2c3-4e93-b4ab-f9186eb0b88c_180_120.jpg"
"117","恒河源天桥峪漂流","","69.9","69.9","河北省承德市兴隆县安子岭乡天桥峪村","承德","http://ticket.lvmama.com/scenic-174044","http://pic.lvmama.com/uploads/pc/place2/2016-05-24/4527507d-c2c3-4e93-b4ab-f9186eb0b88c_180_120.jpg"
"118","西部长青金蟾山","","158","426","河北省石家庄市鹿泉市白鹿泉乡梁庄村","承德","http://ticket.lvmama.com/scenic-174044","http://pic.lvmama.com/uploads/pc/place2/2016-05-24/4527507d-c2c3-4e93-b4ab-f9186eb0b88c_180_120.jpg"
"119","艺海假日酒店洗浴中心","","52","208","河北省石家庄市新华区和平西路395号,河北省人民医...","承德","http://ticket.lvmama.com/scenic-174044","http://pic.lvmama.com/uploads/pc/place2/2016-05-24/4527507d-c2c3-4e93-b4ab-f9186eb0b88c_180_120.jpg"
"120","石家庄植物园","","10","230","河北省石家庄市新华区植物园街与外环路交叉口北行，近...","承德","http://ticket.lvmama.com/scenic-174044","http://pic.lvmama.com/uploads/pc/place2/2016-05-24/4527507d-c2c3-4e93-b4ab-f9186eb0b88c_180_120.jpg"
"121","圣蓝海洋公园","","9.8","29.8","河北省秦皇岛市昌黎县昌黄路与沿海公路交口东北角","秦皇岛","http://ticket.lvmama.com/scenic-10642965","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/447328/7dce63bb1fe544772429057aa9a0a81f_180_120.jpg"
"122","幻影超人（廊坊店）","","109","109","广阳区尚品街九区1-1181室","秦皇岛","http://ticket.lvmama.com/scenic-10642965","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/447328/7dce63bb1fe544772429057aa9a0a81f_180_120.jpg"
"123","悦动格子（廊坊店）","","109","109","广阳区尚品街八区1-1177号","秦皇岛","http://ticket.lvmama.com/scenic-10642965","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/447328/7dce63bb1fe544772429057aa9a0a81f_180_120.jpg"
"124","塞那都冰雪世界","","19.9","19.9","河北省张家口市张北县小二台乡太子湖","秦皇岛","http://ticket.lvmama.com/scenic-10642965","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/447328/7dce63bb1fe544772429057aa9a0a81f_180_120.jpg"
"125","十里雪乡冰雪乐园","","9.8","9.8","石家庄桥西区红旗大街与汇明路交口西南角南行100米...","秦皇岛","http://ticket.lvmama.com/scenic-10642965","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/447328/7dce63bb1fe544772429057aa9a0a81f_180_120.jpg"
"126","同心岛冰雪嘉年华","","19.9","29.9","邢台市信都区守敬南路七里河同心岛","秦皇岛","http://ticket.lvmama.com/scenic-10642965","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/447328/7dce63bb1fe544772429057aa9a0a81f_180_120.jpg"
"127","伯驭体育马术俱乐部","","18.8","58.8","石家庄市长安区滹沱河建设管理处便民服务点西南100...","秦皇岛","http://ticket.lvmama.com/scenic-10642965","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/447328/7dce63bb1fe544772429057aa9a0a81f_180_120.jpg"
"128","廊坊澜亭水汇","","49","389","河北省廊坊市广阳区廊万路196号（新东方客运公司东...","秦皇岛","http://ticket.lvmama.com/scenic-10642965","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/447328/7dce63bb1fe544772429057aa9a0a81f_180_120.jpg"
"129","乐动儿童益智乐园","","18","20.8","河北省张家口市蔚县政府东50米","张家口","http://ticket.lvmama.com/scenic-12439972","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2630063/0cb4e2c2bd6a7812da2a34aad9c62b91_180_120.jpg"
"130","文安鲁能生态旅游度假区","","50","50","河北省廊坊市文安县苏桥镇界围农场","张家口","http://ticket.lvmama.com/scenic-12439972","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2630063/0cb4e2c2bd6a7812da2a34aad9c62b91_180_120.jpg"
"131","倒流水冰雪水乐园","","33","90","承德市兴隆县挂兰峪镇大鹿圈村鹿圈庄里南200米","张家口","http://ticket.lvmama.com/scenic-12439972","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2630063/0cb4e2c2bd6a7812da2a34aad9c62b91_180_120.jpg"
"132","冶河冰雪乐园","","9.9","9.9","河北省石家庄市平山县平山镇富民北街秀水公园北300...","张家口","http://ticket.lvmama.com/scenic-12439972","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2630063/0cb4e2c2bd6a7812da2a34aad9c62b91_180_120.jpg"
"133","左转汤泉水上乐园","","38","38","张家口市宣化区顾家营镇左家营村南2号院","张家口","http://ticket.lvmama.com/scenic-12439972","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2630063/0cb4e2c2bd6a7812da2a34aad9c62b91_180_120.jpg"
"134","梵高星空艺术馆(石家庄店)","","39.9","39.9","石家庄市新华区中山西路东购银座商城5楼","张家口","http://ticket.lvmama.com/scenic-12439972","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2630063/0cb4e2c2bd6a7812da2a34aad9c62b91_180_120.jpg"
"135","瑞美冰雪大世界","","20","50","迁安市永顺街道滦河文化产业园区黄台湖10号岛","张家口","http://ticket.lvmama.com/scenic-12439972","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2630063/0cb4e2c2bd6a7812da2a34aad9c62b91_180_120.jpg"
"136","植物公园","","9.9","9.9","世纪大道北面","张家口","http://ticket.lvmama.com/scenic-12439972","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2630063/0cb4e2c2bd6a7812da2a34aad9c62b91_180_120.jpg"
"137","金湖公园","","240","240","河北省保定市容城县金湖东路与金湖街交叉口西300米","保定","http://ticket.lvmama.com/scenic-12439759","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2629669/fae2a66b5a310f390dc8bbf1197e90f0_180_120.jpg"
"138","悦容公园","","240","240","河北省保定市容城县幸福路与东方道交叉口东北500米","保定","http://ticket.lvmama.com/scenic-12439759","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2629669/fae2a66b5a310f390dc8bbf1197e90f0_180_120.jpg"
"139","齐盘林山庄","","350","350","河北省唐山市迁安市长城大理石景区附近","保定","http://ticket.lvmama.com/scenic-12439759","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2629669/fae2a66b5a310f390dc8bbf1197e90f0_180_120.jpg"
"140","龙海公园","","1","100","曲周县老邯临路与南开街交叉口西南角(近曲周县世纪文...","保定","http://ticket.lvmama.com/scenic-12439759","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2629669/fae2a66b5a310f390dc8bbf1197e90f0_180_120.jpg"
"141","辛玛森林动物乐园","","24.9","399","河北省保定市容城县云塘西路10号雄安郊野公园内","保定","http://ticket.lvmama.com/scenic-12439759","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2629669/fae2a66b5a310f390dc8bbf1197e90f0_180_120.jpg"
"142","金葫芦乐园","","49","49","河北省唐山市路南区汉沽管理区皂店村干渠路与团结东路...","保定","http://ticket.lvmama.com/scenic-12439759","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2629669/fae2a66b5a310f390dc8bbf1197e90f0_180_120.jpg"
"143","溢泉湖文化公园","","30","30","邯郸市磁县107国道","保定","http://ticket.lvmama.com/scenic-12439759","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2629669/fae2a66b5a310f390dc8bbf1197e90f0_180_120.jpg"
"144","滹沱河艺术生态岛","","29.9","29.9","石家庄市正定县","保定","http://ticket.lvmama.com/scenic-12439759","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2629669/fae2a66b5a310f390dc8bbf1197e90f0_180_120.jpg"
"145","响堂山石窟艺术博物馆","","14","14","邯郸市峰峰矿区太行西路12号","邯郸","http://ticket.lvmama.com/scenic-12439049","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2628546/db58422fd4e9c108e9609e26147f36d5_180_120.jpg"
"146","十里童话乐园","","35","35","河北省保定市竞秀区北二环与风能街交口西行50米路南...","邯郸","http://ticket.lvmama.com/scenic-12439049","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2628546/db58422fd4e9c108e9609e26147f36d5_180_120.jpg"
"147","邢襄古镇彩虹乐园","","19.9","19.9","河北省邢台市信都区龙泉寺乡055乡道附近","邯郸","http://ticket.lvmama.com/scenic-12439049","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2628546/db58422fd4e9c108e9609e26147f36d5_180_120.jpg"
"148","奥乐奥游乐园","","9.9","66","河北省沧州市海兴县海政路南兴盛街西","邯郸","http://ticket.lvmama.com/scenic-12439049","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2628546/db58422fd4e9c108e9609e26147f36d5_180_120.jpg"
"149","揽月湾旅游景区","","9.9","159","河北省唐山市曹妃甸区通海路","邯郸","http://ticket.lvmama.com/scenic-12439049","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2628546/db58422fd4e9c108e9609e26147f36d5_180_120.jpg"
"150","世界葡萄酒之窗","","30","30","河北省张家口市怀来县桑干酒庄斜对面","邯郸","http://ticket.lvmama.com/scenic-12439049","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2628546/db58422fd4e9c108e9609e26147f36d5_180_120.jpg"
"151","广府荷花大观园","","19.9","28","河北省邯郸市永年区广府冰雕艺术馆西南侧120米","邯郸","http://ticket.lvmama.com/scenic-12439049","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2628546/db58422fd4e9c108e9609e26147f36d5_180_120.jpg"
"152","渔田休闲渔业俱乐部","","210","11500","北戴河新区中国海监昌黎县大队西侧","邯郸","http://ticket.lvmama.com/scenic-12439049","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2628546/db58422fd4e9c108e9609e26147f36d5_180_120.jpg"
"153","远村儿童乐园","","39.9","59.9","河北省廊坊市永清县刘街乡月亮海马业东北100米","廊坊","http://ticket.lvmama.com/scenic-12438647","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2627902/14eca022bbf99ccce3d78d1be657fd36_180_120.jpg"
"154","风屿飞行航空飞行基地","","150","898","石家庄市井陉县S392衡井线","廊坊","http://ticket.lvmama.com/scenic-12438647","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2627902/14eca022bbf99ccce3d78d1be657fd36_180_120.jpg"
"155","邯郸人工智能教育基地","","35","40","邯郸市邯山区创优路与经三街交叉口西行300米","廊坊","http://ticket.lvmama.com/scenic-12438647","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2627902/14eca022bbf99ccce3d78d1be657fd36_180_120.jpg"
"156","石家庄海洋萌宠探索乐园","","29.9","85","石家庄市新华区联盟街道北二环与泰华街交汇处香格里小...","廊坊","http://ticket.lvmama.com/scenic-12438647","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2627902/14eca022bbf99ccce3d78d1be657fd36_180_120.jpg"
"157","鸳鸯湖滑雪场","","120","888","河北省张家口市尚义县南壕堑镇马莲渠","廊坊","http://ticket.lvmama.com/scenic-12438647","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2627902/14eca022bbf99ccce3d78d1be657fd36_180_120.jpg"
"158","猪猪亲子乐园","","56","56","河北省秦皇岛市山海关区龙海大道128号","廊坊","http://ticket.lvmama.com/scenic-12438647","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2627902/14eca022bbf99ccce3d78d1be657fd36_180_120.jpg"
"159","鸭鸭探险岛","","68","68","河北省衡水市桃城区滨湖新区红旗南大街3369号","廊坊","http://ticket.lvmama.com/scenic-12438647","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2627902/14eca022bbf99ccce3d78d1be657fd36_180_120.jpg"
"160","河间乐汤汇温泉生活汗蒸馆(沧州红太阳购物广场店)","","56","148","河北省沧州市河间京开北大街把红太阳购物广场五楼","廊坊","http://ticket.lvmama.com/scenic-12438647","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2627902/14eca022bbf99ccce3d78d1be657fd36_180_120.jpg"
"161","新保安民俗馆","","25","25","河北省张家口市怀来县 新保安镇前进街","张家口","http://ticket.lvmama.com/scenic-12438222","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2627073/d44b9ca946f61fdb79374709f9e9e101_180_120.jpg"
"162","阳光乐园","","26.9","46.9","河北省张家口市怀来县甲咀村往东2百米蓝天加油站东侧","张家口","http://ticket.lvmama.com/scenic-12438222","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2627073/d44b9ca946f61fdb79374709f9e9e101_180_120.jpg"
"163","璧山景区","","24.9","29.9","河北省石家庄市井陉县苍岩山镇上坪村村南","张家口","http://ticket.lvmama.com/scenic-12438222","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2627073/d44b9ca946f61fdb79374709f9e9e101_180_120.jpg"
"164","蒲公英精灵王国","","39","39","河北省石家庄市蒿城区黄石高速东三环岗上村村北","张家口","http://ticket.lvmama.com/scenic-12438222","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2627073/d44b9ca946f61fdb79374709f9e9e101_180_120.jpg"
"165","大理石长城景区","","20","20","建昌营镇旅游路北110米","张家口","http://ticket.lvmama.com/scenic-12438222","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2627073/d44b9ca946f61fdb79374709f9e9e101_180_120.jpg"
"166","草莓里无动力儿童乐园","","19.9","29.9","河北省承德市双滦区偏桥子镇大贵口村山谷驿站草莓里无...","张家口","http://ticket.lvmama.com/scenic-12438222","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2627073/d44b9ca946f61fdb79374709f9e9e101_180_120.jpg"
"167","栗精灵创意乐园","","40","40","唐山市迁西县汉儿庄镇杨家峪村","张家口","http://ticket.lvmama.com/scenic-12438222","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2627073/d44b9ca946f61fdb79374709f9e9e101_180_120.jpg"
"168","东玺庄园","","98","98","廊坊市大厂回族自治县夏垫镇北坞四村西","张家口","http://ticket.lvmama.com/scenic-12438222","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2627073/d44b9ca946f61fdb79374709f9e9e101_180_120.jpg"
"169","半亩方塘","","29","69","唐山市丰南区景政路7号","唐山","http://ticket.lvmama.com/scenic-12437632","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2625920/5e245336368cdb742223c78e7c379f65_180_120.jpg"
"170","林栖谷森林康养度假区","","78","248","河北省廊坊市永清县韩村镇柴庄子村首督路1号","唐山","http://ticket.lvmama.com/scenic-12437632","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2625920/5e245336368cdb742223c78e7c379f65_180_120.jpg"
"171","五季树主题乐园","","9.9","19.9","河北省廊坊市广阳区采留线九州镇小伍龙村","唐山","http://ticket.lvmama.com/scenic-12437632","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2625920/5e245336368cdb742223c78e7c379f65_180_120.jpg"
"172","尧王古镇","","9.9","9.9","河北省邯郸市邯山区光禄镇尧王庄村","唐山","http://ticket.lvmama.com/scenic-12437632","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2625920/5e245336368cdb742223c78e7c379f65_180_120.jpg"
"173","河北骐骥野骑俱乐部","","29.9","88","河北省石家庄市正定县常山陵园往北150米路西","唐山","http://ticket.lvmama.com/scenic-12437632","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2625920/5e245336368cdb742223c78e7c379f65_180_120.jpg"
"174","荆东小镇","","24.9","34.9","河北省廊坊市固安县彭村乡荆垡营东村","唐山","http://ticket.lvmama.com/scenic-12437632","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2625920/5e245336368cdb742223c78e7c379f65_180_120.jpg"
"175","风之谷·郊野乐园","","29.9","49.9","河北省石家庄市藁城区岗上村富强大街文明路交叉口东行...","唐山","http://ticket.lvmama.com/scenic-12437632","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2625920/5e245336368cdb742223c78e7c379f65_180_120.jpg"
"176","邢台海洋乐园","","9","598","邢台市襄都区经济开发区东汪镇长安路1288号","唐山","http://ticket.lvmama.com/scenic-12437632","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2625920/5e245336368cdb742223c78e7c379f65_180_120.jpg"
"177","稻梦户外动物乐园","","298","298","河北省石家庄市藁城区藁城区岗上镇小丰村农业观光园","石家庄","http://ticket.lvmama.com/scenic-12437248","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2625153/25d8d871532ae0dcdddab59b6f36872a_180_120.jpg"
"178","南高基七彩滑道","","10","10","南高基公园东北","石家庄","http://ticket.lvmama.com/scenic-12437248","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2625153/25d8d871532ae0dcdddab59b6f36872a_180_120.jpg"
"179","原木森林亲子农场","","39.9","49.9","河北省涿州市豆庄镇京白路39号屈庄村口路东","石家庄","http://ticket.lvmama.com/scenic-12437248","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2625153/25d8d871532ae0dcdddab59b6f36872a_180_120.jpg"
"180","忘忧湖萌宠乐园","","18.9","18.9","河北省邢台市内丘县柳林镇杨家庄村村北","石家庄","http://ticket.lvmama.com/scenic-12437248","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2625153/25d8d871532ae0dcdddab59b6f36872a_180_120.jpg"
"181","国风·未来","","58","199","河北省石家庄市藁城区滹沱河西湖北岸","石家庄","http://ticket.lvmama.com/scenic-12437248","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2625153/25d8d871532ae0dcdddab59b6f36872a_180_120.jpg"
"182","花乐园景区","","19.9","19.9","邢台市沙河市孔渡线","石家庄","http://ticket.lvmama.com/scenic-12437248","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2625153/25d8d871532ae0dcdddab59b6f36872a_180_120.jpg"
"183","张家口市清河影视基地","","18","35","张家口市桥西区东窑子镇清河村退役军人服务站东北侧2...","石家庄","http://ticket.lvmama.com/scenic-12437248","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2625153/25d8d871532ae0dcdddab59b6f36872a_180_120.jpg"
"184","福豪水汇","","39","39","河北省承德市双滦区元宝山大街9号维利多得酒店院内西...","石家庄","http://ticket.lvmama.com/scenic-12437248","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2625153/25d8d871532ae0dcdddab59b6f36872a_180_120.jpg"
"185","吉吉萌宠王国","","49","799","河北省秦皇岛市海港区太阳城新天地广场二楼","秦皇岛","http://ticket.lvmama.com/scenic-12436821","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2624303/5a1d49c3b2e616205daf1f98305c2dba_180_120.jpg"
"186","响堂山风景区","","56","60","河北省邯郸市峰峰矿区和村镇响堂山风景区","秦皇岛","http://ticket.lvmama.com/scenic-12436821","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2624303/5a1d49c3b2e616205daf1f98305c2dba_180_120.jpg"
"187","大境门景区","","12","12","张家口市桥西区明德北路与正沟街交叉口","秦皇岛","http://ticket.lvmama.com/scenic-12436821","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2624303/5a1d49c3b2e616205daf1f98305c2dba_180_120.jpg"
"188","郊野活力小镇","","39.9","109","河北省保定市容城县郊野公园云塘东路2-1号八于乡雄...","秦皇岛","http://ticket.lvmama.com/scenic-12436821","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2624303/5a1d49c3b2e616205daf1f98305c2dba_180_120.jpg"
"189","瀑河欢乐世界","","28","71","河北省保定市徐水区朝阳大街瀑河欢乐世界","秦皇岛","http://ticket.lvmama.com/scenic-12436821","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2624303/5a1d49c3b2e616205daf1f98305c2dba_180_120.jpg"
"190","觅道31号营地","","35","49.9","河北省石家庄市灵寿县北洼乡觅道31号营地","秦皇岛","http://ticket.lvmama.com/scenic-12436821","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2624303/5a1d49c3b2e616205daf1f98305c2dba_180_120.jpg"
"191","杉林部落","","19.9","49.9","河北省保定市涿州市东城坊镇中国农业大学涿州教学实验...","秦皇岛","http://ticket.lvmama.com/scenic-12436821","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2624303/5a1d49c3b2e616205daf1f98305c2dba_180_120.jpg"
"192","石洞酒海洞藏酒基地","","5.9","11.8","石家庄市井陉县吴家窑乡石佛村","秦皇岛","http://ticket.lvmama.com/scenic-12436821","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2624303/5a1d49c3b2e616205daf1f98305c2dba_180_120.jpg"
"193","避暑山庄博物馆","","200","200","河北省承德市双滦区避暑山庄园内","承德","http://ticket.lvmama.com/scenic-12436325","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2623560/4453163aa5f6bf12ca1100c2262d1ced_180_120.jpg"
"194","澜湾水汇","","59","59","河北省廊坊市大城县正大街9号帝景花园底商","承德","http://ticket.lvmama.com/scenic-12436325","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2623560/4453163aa5f6bf12ca1100c2262d1ced_180_120.jpg"
"195","万清绿水汤泉生活馆","","28.8","129","河北省唐山市路北区北新西道159号","承德","http://ticket.lvmama.com/scenic-12436325","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2623560/4453163aa5f6bf12ca1100c2262d1ced_180_120.jpg"
"196","长果乐园","","10","39.9","河北省石家庄市新乐市木刀沟生态园区东侧","承德","http://ticket.lvmama.com/scenic-12436325","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2623560/4453163aa5f6bf12ca1100c2262d1ced_180_120.jpg"
"197","郊野公园秦皇岛园海洋馆","","42","119","河北省雄安新区容城郊野公园云塘东路1号","承德","http://ticket.lvmama.com/scenic-12436325","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2623560/4453163aa5f6bf12ca1100c2262d1ced_180_120.jpg"
"198","万龙度假天堂","","479","1409","张家口市崇礼区红花梁","承德","http://ticket.lvmama.com/scenic-12436325","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2623560/4453163aa5f6bf12ca1100c2262d1ced_180_120.jpg"
"199","事竞成滑雪场","","9.9","9.9","沧州市在沧县纸房头乡周庄子村北","承德","http://ticket.lvmama.com/scenic-12436325","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2623560/4453163aa5f6bf12ca1100c2262d1ced_180_120.jpg"
"200","赵王印象城","","19.9","88","邯郸市广平镇赵王路","承德","http://ticket.lvmama.com/scenic-12436325","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2623560/4453163aa5f6bf12ca1100c2262d1ced_180_120.jpg"
"201","圣托里尼·蓝顶海景温泉","","39.9","40","河北省秦皇岛市海港区东港路2号菲拉休闲旅游度假区院...","秦皇岛","http://ticket.lvmama.com/scenic-12435847","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2622520/e5f17d1e812701fbcba327e91e6f17ca_180_120.jpg"
"202","嗨熊猫亲子乐园","","19.9","33","河北省邢台市信都区邢和公路和抗大路交叉口南侧","秦皇岛","http://ticket.lvmama.com/scenic-12435847","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2622520/e5f17d1e812701fbcba327e91e6f17ca_180_120.jpg"
"203","青青牧场","","199","199","河北省保定市涞源县白石山镇菜村岗村","秦皇岛","http://ticket.lvmama.com/scenic-12435847","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2622520/e5f17d1e812701fbcba327e91e6f17ca_180_120.jpg"
"204","康都水汇","","29.9","39.9","河北省邯郸市成安县聚良大道35号","秦皇岛","http://ticket.lvmama.com/scenic-12435847","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2622520/e5f17d1e812701fbcba327e91e6f17ca_180_120.jpg"
"205","乱刀峪","","35","35","河北省秦皇岛市抚宁区大新寨镇大石窟村乱刀峪景区","秦皇岛","http://ticket.lvmama.com/scenic-12435847","http://pic.lvmama.com/uploads/pc/place2/ctrip/photo/2622520/e5f17d1e812701fbcba327e91e6f17ca_180_120.jpg"
